location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Wind Speed,Wind Direction,Shortwave Radiation
unit,°C,km/h,°,W/m²
level,2 m elevation corrected,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Shortwave Radiation
20240205T2200,3.2402453,6.12,208.0725,0.0
20240205T2300,3.1602454,6.28713,203.62938,0.0
20240206T0000,3.0702453,6.439876,206.56505,0.0
20240206T0100,2.8602452,6.9247384,207.89728,0.0
20240206T0200,2.6302452,7.2,216.8699,0.0
20240206T0300,2.4702454,7.6367526,225.0,0.0
20240206T0400,2.5202456,7.145796,229.08562,0.0
20240206T0500,2.7802453,7.145796,229.08562,0.0
20240206T0600,2.7902455,7.6367526,225.0,0.0
20240206T0700,2.8202453,8.161764,221.42366,0.0
20240206T0800,4.0602455,7.7043357,217.40535,40.0
20240206T0900,5.1602454,9.178235,228.17984,108.0
20240206T1000,6.2802453,12.413477,240.46121,147.0
20240206T1100,7.1402454,12.55879,242.70044,251.0
20240206T1200,7.860245,12.245293,245.69547,294.0
20240206T1300,8.260245,12.181625,251.0296,301.0
20240206T1400,8.370246,13.32,251.07536,288.0
20240206T1500,8.170245,11.440979,245.85446,213.0
20240206T1600,7.690245,7.491114,234.78241,104.0
20240206T1700,6.7602453,10.296251,233.53076,11.0
20240206T1800,6.750245,10.799999,233.1301,0.0
20240206T1900,6.7402453,9.449572,229.63547,0.0
20240206T2000,6.8302455,9.673221,225.0,0.0
20240206T2100,6.8002453,9.931042,226.46881,0.0
20240206T2200,6.630245,8.78872,214.99202,0.0
20240206T2300,6.8102455,11.043261,199.0256,0.0
20240207T0000,6.8302455,11.770403,203.4287,0.0
20240207T0100,6.6002455,11.966953,201.16125,0.0
20240207T0200,6.7002454,12.979984,199.44003,0.0
20240207T0300,6.7802453,14.578888,200.22485,0.0
20240207T0400,6.9102454,14.986553,204.10223,0.0
20240207T0500,7.3502455,15.941944,205.40771,0.0
20240207T0600,7.7202454,17.238699,208.70595,0.0
20240207T0700,7.960245,17.906157,210.17352,0.0
20240207T0800,8.290245,17.974781,212.73523,21.0
20240207T0900,8.740245,17.0763,214.69516,62.0
20240207T1000,9.460245,17.0763,214.69516,108.0
20240207T1100,9.910245,18.971008,213.38852,129.0
20240207T1200,10.420245,23.933908,223.78113,156.0
20240207T1300,11.0602455,25.305208,230.19443,188.0
20240207T1400,11.280245,22.493519,230.19443,95.0
20240207T1500,11.470245,19.373219,228.01279,91.0
20240207T1600,10.990245,15.072783,220.156,48.0
20240207T1700,10.290245,15.077082,213.31064,2.0
20240207T1800,9.720245,17.974781,212.73523,0.0
20240207T1900,9.170245,20.592503,216.46924,0.0
20240207T2000,9.270246,22.180206,215.75389,0.0
20240207T2100,9.300245,22.104116,217.05653,0.0
20240207T2200,9.370245,17.581125,222.51045,0.0
20240207T2300,9.380245,20.240198,218.50066,0.0
20240208T0000,9.610246,20.746122,218.6598,0.0
20240208T0100,9.620245,20.240198,218.50066,0.0
20240208T0200,9.8102455,19.8,216.8699,0.0
20240208T0300,9.910245,19.67195,214.56253,0.0
20240208T0400,10.050245,18.971008,213.38852,0.0
20240208T0500,10.130245,18.775303,212.47119,0.0
20240208T0600,10.220245,18.39878,210.57922,0.0
20240208T0700,10.320246,16.923828,209.29137,0.0
20240208T0800,10.620245,17.595861,210.76273,12.0
20240208T0900,10.910245,19.174856,219.66785,51.0
20240208T1000,11.210245,18.864824,221.90594,71.0
20240208T1100,12.030245,18.472595,213.07068,178.0
20240208T1200,12.650246,23.333443,218.10757,275.0
20240208T1300,13.210245,17.57744,214.99202,245.0
20240208T1400,13.710245,14.007655,205.90651,257.0
20240208T1500,13.8102455,11.090103,193.13402,225.0
20240208T1600,12.340245,7.5599995,180.0,96.0
20240208T1700,10.870245,6.9247384,152.10272,10.0
20240208T1800,10.030245,6.12,151.9275,0.0
20240208T1900,10.000245,5.991594,147.26477,0.0
20240208T2000,9.850245,5.495161,148.3925,0.0
20240208T2100,9.980246,5.1919937,146.30994,0.0
20240208T2200,10.280245,5.3517847,160.34618,0.0
20240208T2300,10.080245,6.6185193,157.61987,0.0
20240209T0000,9.900246,8.089993,159.14554,0.0
20240209T0100,9.740245,8.427383,160.01689,0.0
20240209T0200,10.050245,9.0,163.73979,0.0
20240209T0300,10.400246,10.464798,176.05481,0.0
20240209T0400,10.510245,11.212135,174.47246,0.0
20240209T0500,10.510245,10.308831,167.90524,0.0
20240209T0600,10.450245,9.904906,160.90651,0.0
20240209T0700,10.470245,9.983106,154.359,0.0
20240209T0800,10.800245,10.636766,156.0375,25.0
20240209T0900,11.300245,10.30883,155.22485,81.0
20240209T1000,11.980246,6.9247384,152.10272,108.0
20240209T1100,12.550245,7.0911775,156.0375,137.0
20240209T1200,13.070246,8.373386,154.53665,146.0
20240209T1300,13.120245,9.360001,157.38013,160.0
20240209T1400,12.330245,9.339208,152.44719,103.0
20240209T1500,11.530245,8.707237,150.25511,66.0
20240209T1600,10.800245,6.1305785,139.76364,31.0
20240209T1700,10.090245,5.0911684,135.0,4.0
20240209T1800,9.580245,4.39436,145.00798,0.0
20240209T1900,9.230246,3.7064266,150.94539,0.0
20240209T2000,8.950245,3.5455887,156.0375,0.0
20240209T2100,8.680245,3.4152596,161.56505,0.0
20240209T2200,8.700245,4.0249224,153.43495,0.0
20240209T2300,8.700245,5.6233797,140.19443,0.0
20240210T0000,8.790245,6.9247384,117.89726,0.0
20240210T0100,8.730246,5.991594,122.73523,0.0
20240210T0200,8.290245,4.198285,120.96376,0.0
20240210T0300,8.250245,5.0911684,135.0,0.0
20240210T0400,8.050245,4.8965297,126.027374,0.0
20240210T0500,7.8202453,3.096837,125.537674,0.0
20240210T0600,7.7002454,3.219938,116.56505,0.0
20240210T0700,7.710245,3.2599385,83.65981,0.0
20240210T0800,7.940245,2.1897945,80.537674,16.0
20240210T0900,8.400246,3.396233,57.994614,45.0
20240210T1000,9.450245,6.193674,35.53766,90.0
20240210T1100,10.090245,6.489992,33.690063,115.0
20240210T1200,11.000245,8.225035,23.198593,147.0
20240210T1300,11.720245,8.854829,26.565033,204.0
20240210T1400,11.960245,7.145796,49.085617,222.0
20240210T1500,11.760245,2.52,360.0,121.0
20240210T1600,11.180245,3.6,323.13013,38.0
20240210T1700,11.170245,5.3999996,306.8699,4.0
20240210T1800,10.400246,5.5887027,284.93143,0.0
20240210T1900,9.240245,4.6938257,237.52881,0.0
20240210T2000,9.280245,5.6002855,225.0,0.0
20240210T2100,8.980246,9.826088,241.55707,0.0
20240210T2200,9.190246,12.24,241.92752,0.0
20240210T2300,7.9902453,15.683774,238.13402,0.0
20240211T0000,6.6602454,16.279802,234.90419,0.0
20240211T0100,6.040245,14.565548,230.01312,0.0
20240211T0200,6.020245,12.229406,222.61406,0.0
20240211T0300,6.190245,11.525623,218.65982,0.0
20240211T0400,6.4102454,11.525623,218.65982,0.0
20240211T0500,6.4902453,11.808878,217.5686,0.0
20240211T0600,6.5902452,12.4811535,213.23172,0.0
20240211T0700,6.610245,11.885453,215.13419,0.0
20240211T0800,7.0602455,11.753876,220.03026,18.0
20240211T0900,7.750245,12.031756,218.92755,51.0
20240211T1000,8.400246,16.039202,224.09062,102.0
20240211T1100,9.020246,17.309975,225.0,206.0
20240211T1200,9.490245,17.581125,227.48956,276.0
20240211T1300,9.8102455,20.87379,237.68039,313.0
20240211T1400,9.870245,19.164717,241.99083,259.0
20240211T1500,9.660245,17.22742,243.97041,155.0
20240211T1600,9.100245,13.891522,238.7816,88.0
20240211T1700,8.520246,12.599998,233.1301,16.0
20240211T1800,8.520246,12.475961,223.83087,0.0
20240211T1900,8.390245,13.104198,217.18471,0.0
20240211T2000,8.420245,14.186923,215.7067,0.0
20240211T2100,8.270246,14.84318,219.09386,0.0
20240211T2200,7.9102454,13.551501,219.61069,0.0
20240211T2300,7.7402453,12.387348,215.53769,0.0
20240212T0000,7.6802454,12.819235,218.15723,0.0
20240212T0100,7.5702453,11.720751,222.51045,0.0
20240212T0200,7.540245,10.691453,225.0,0.0
20240212T0300,7.440245,9.686609,221.98721,0.0
20240212T0400,7.2602453,8.942214,220.1009,0.0
20240212T0500,7.110245,6.489992,213.69006,0.0
20240212T0600,6.8702455,5.8048253,209.74489,0.0
20240212T0700,6.6402454,5.3517847,199.65382,1.0
20240212T0800,7.0502453,7.5942082,211.42957,39.0
20240212T0900,7.8302455,9.0,233.1301,114.0
20240212T1000,8.570246,7.771331,256.6075,200.0
20240212T1100,9.110246,6.489992,273.17984,244.0
20240212T1200,9.470245,5.8048253,277.125,287.0
20240212T1300,9.580245,8.209263,285.25513,258.0
20240212T1400,9.710245,8.089993,290.85446,219.0
20240212T1500,9.570246,5.815978,291.8014,131.0
20240212T1600,8.970245,3.7585104,286.69925,55.0
20240212T1700,7.670245,6.87779,276.009,13.0
20240212T1800,7.1202455,5.8603754,259.38034,0.0
20240212T1900,6.5702453,5.8048253,240.25513,0.0
20240212T2000,6.3002453,6.3690495,227.29062,0.0
20240212T2100,5.750245,6.4096174,218.15723,0.0
20240212T2200,5.3402452,7.42159,230.90614,0.0
20240212T2300,4.9502454,7.8954163,223.15239,0.0
20240213T0000,4.690245,6.4096174,218.15723,0.0
20240213T0100,4.3702455,5.1919937,213.69006,0.0
20240213T0200,4.0202456,5.154415,204.77515,0.0
20240213T0300,3.5502453,5.2416787,195.9454,0.0
20240213T0400,2.9202452,4.73506,188.74615,0.0
20240213T0500,2.9702454,4.3349743,184.76364,0.0
20240213T0600,2.8502455,4.32,180.0,0.0
20240213T0700,2.3402452,3.9763298,174.80557,2.0
20240213T0800,4.6002455,4.452954,165.96376,75.0
20240213T0900,6.790245,3.6179552,185.71059,216.0
20240213T1000,8.650246,4.0249224,206.56505,334.0
20240213T1100,9.820246,5.0911684,225.0,429.0
20240213T1200,10.770246,5.8048253,240.25513,470.0
20240213T1300,11.300245,6.297428,239.03625,452.0
20240213T1400,11.480246,6.1305785,229.76364,373.0
20240213T1500,11.430245,5.692099,235.30484,256.0
20240213T1600,10.760245,3.671294,258.69006,142.0
20240213T1700,8.710245,1.609969,26.565033,23.0
20240213T1800,6.9302454,2.0991426,120.96376,0.0
20240213T1900,4.110245,4.39436,145.00798,0.0
20240213T2000,3.0802455,4.1046314,164.74487,0.0
20240213T2100,3.3302455,4.2136917,160.01689,0.0
20240213T2200,3.4002452,4.896529,162.89728,0.0
20240213T2300,3.6802454,5.506941,168.69006,0.0
20240214T0000,3.7902455,5.4477882,172.40535,0.0
20240214T0100,3.9602456,5.8048253,172.87498,0.0
20240214T0200,4.110245,7.2805495,171.46924,0.0
20240214T0300,4.630245,7.6367526,171.8699,0.0
20240214T0400,5.7202454,7.342588,168.69006,0.0
20240214T0500,6.1202455,6.638072,167.47119,0.0
20240214T0600,6.4702454,7.208994,177.13759,0.0
20240214T0700,6.9102454,7.2,180.0,1.0
20240214T0800,7.460245,6.849467,183.01279,32.0
20240214T0900,8.690246,7.2359104,185.71059,63.0
20240214T1000,10.340245,5.5887027,194.93143,157.0
20240214T1100,11.660245,7.10031,210.46555,232.0
20240214T1200,12.710245,7.289445,212.90524,300.0
20240214T1300,13.170245,6.489992,213.69006,251.0
20240214T1400,13.410245,6.792466,212.00539,215.0
20240214T1500,13.520246,5.634891,206.56505,159.0
20240214T1600,12.920245,5.8603754,190.61966,90.0
20240214T1700,13.410245,5.5887027,165.06857,17.0
20240214T1800,11.250245,4.2136917,160.01689,0.0
20240214T1900,10.490245,4.379589,170.53767,0.0
20240214T2000,9.8102455,4.1046314,164.74487,0.0
20240214T2100,8.710245,4.2136917,160.01689,0.0
20240214T2200,7.790245,3.96,180.0,0.0
20240214T2300,6.5102453,3.6179552,174.28941,0.0
20240215T0000,5.4102454,4.0249224,169.69516,0.0
20240215T0100,4.7202454,4.73506,171.25385,0.0
20240215T0200,4.7402453,5.2416787,164.0546,0.0
20240215T0300,4.7602453,5.495161,148.3925,0.0
20240215T0400,4.8702455,5.692099,145.30484,0.0
20240215T0500,5.1202455,5.991594,147.26477,0.0
20240215T0600,5.0902452,5.692099,145.30484,0.0
20240215T0700,5.3702455,6.489992,146.30994,3.0
20240215T0800,6.3102455,7.2,143.1301,63.0
20240215T0900,8.250245,6.9153743,141.34018,143.0
20240215T1000,10.320246,6.1094027,135.0,229.0
20240215T1100,12.740245,7.653705,138.81407,389.0
20240215T1200,13.940246,7.24486,153.43495,400.0
20240215T1300,14.400246,6.9153743,141.34018,397.0
20240215T1400,14.670245,7.653705,138.81407,339.0
20240215T1500,14.400246,6.3690495,137.2906,233.0
20240215T1600,13.280245,5.3517847,137.72632,109.0
20240215T1700,12.220245,3.8773184,158.1986,18.0
20240215T1800,10.640245,5.6920996,161.56505,0.0
20240215T1900,9.660245,6.6087217,150.64224,0.0
20240215T2000,8.890245,6.28713,156.37062,0.0
20240215T2100,8.300245,5.8048253,150.25511,0.0
20240215T2200,9.030245,5.154415,155.22485,0.0
20240215T2300,8.750245,7.42159,165.96376,0.0
20240216T0000,8.770246,7.628263,160.70996,0.0
20240216T0100,8.880245,6.5693827,170.53767,0.0
20240216T0200,9.000245,5.315336,151.69923,0.0
20240216T0300,8.930245,6.4096174,141.84277,0.0
20240216T0400,8.790245,6.638072,139.3987,0.0
20240216T0500,8.600245,5.95906,154.98311,0.0
20240216T0600,8.430245,6.489992,160.55997,0.0
20240216T0700,8.8102455,6.28713,166.75948,3.0
20240216T0800,9.970245,6.849467,176.98721,50.0
20240216T0900,11.700245,8.049845,190.30484,142.0
20240216T1000,13.090245,6.439876,206.56505,214.0
20240216T1100,13.530245,9.449572,220.36453,235.0
20240216T1200,13.620245,9.178235,221.82018,290.0
20240216T1300,13.870245,8.161764,221.42366,342.0
20240216T1400,13.940246,7.145796,229.08562,198.0
20240216T1500,13.920245,6.193674,234.46233,138.0
20240216T1600,13.260245,4.39436,235.00798,87.0
20240216T1700,12.050245,5.3999996,233.1301,17.0
20240216T1800,11.320246,4.510787,208.61046,0.0
20240216T1900,10.660245,4.452954,194.03624,0.0
20240216T2000,10.410245,4.452954,194.03624,0.0
20240216T2100,9.930245,4.2136917,199.98311,0.0
20240216T2200,10.590245,4.2136917,199.98311,0.0
20240216T2300,10.440246,4.1046314,195.25513,0.0
20240217T0000,10.530245,4.452954,194.03624,0.0
20240217T0100,10.410245,4.802999,192.99461,0.0
20240217T0200,10.350245,4.73506,188.74615,0.0
20240217T0300,10.290245,3.671294,191.30994,0.0
20240217T0400,10.350245,2.9024127,187.12502,0.0
20240217T0500,10.160245,1.609969,206.56505,0.0
20240217T0600,10.170245,1.2979984,213.69006,0.0
20240217T0700,9.860246,3.319036,310.60132,1.0
20240217T0800,10.230246,5.8603754,349.38034,12.0
20240217T0900,10.600245,7.928178,357.39746,41.0
20240217T1000,10.670245,8.287822,2.4895477,55.0
20240217T1100,11.020246,6.924738,8.972626,128.0
20240217T1200,11.250245,6.2145634,10.00798,149.0
20240217T1300,11.570246,5.04,360.0,173.0
20240217T1400,11.600245,5.7599998,360.0,156.0
20240217T1500,11.520246,6.2145634,349.992,124.0
20240217T1600,11.190246,4.3349743,355.23636,67.0
20240217T1700,10.300245,4.68,360.0,16.0
20240217T1800,9.580245,6.638072,347.4712,0.0
20240217T1900,9.370245,7.69592,349.2157,0.0
20240217T2000,9.070246,5.506941,11.309921,0.0
20240217T2100,8.420245,4.198285,30.963745,0.0
20240217T2200,8.930245,6.0347,17.35402,0.0
20240217T2300,8.480246,4.6800003,22.619858,0.0
20240218T0000,7.8202453,3.8773184,21.801407,0.0
20240218T0100,7.0102453,2.8116899,50.194427,0.0
20240218T0200,7.020245,2.968636,104.03624,0.0
20240218T0300,6.900245,1.8,89.99999,0.0
20240218T0400,6.270245,1.1384199,108.434944,0.0
20240218T0500,5.5702453,3.096837,144.46231,0.0
20240218T0600,5.7002454,4.510787,151.38954,0.0
20240218T0700,5.6202455,4.0249224,153.43495,4.0
20240218T0800,6.5802455,4.198285,149.03624,56.0
20240218T0900,7.9302454,4.1046314,164.74487,140.0
20240218T1000,9.100245,4.3349743,184.76364,197.0
20240218T1100,10.400246,5.506941,191.30994,264.0
20240218T1200,11.030245,6.9247384,207.89728,298.0
20240218T1300,11.550245,8.287822,235.61966,315.0
20240218T1400,11.990245,8.707237,240.25513,251.0
20240218T1500,11.570246,9.021574,241.38954,157.0
20240218T1600,10.940246,6.6185193,247.61987,79.0
20240218T1700,10.3102455,7.8625183,254.0546,16.0
20240218T1800,9.790245,9.504273,245.37643,0.0
20240218T1900,9.050245,10.296251,233.53076,0.0
20240218T2000,8.960245,11.966954,226.21889,0.0
20240218T2100,8.940246,13.755579,227.1211,0.0
20240218T2200,8.830245,11.808878,232.43141,0.0
20240218T2300,8.840245,12.88981,234.09029,0.0
20240219T0000,8.850245,13.089354,238.49574,0.0
20240219T0100,8.830245,12.72283,244.88516,0.0
20240219T0200,8.910245,10.948973,242.59244,0.0
20240219T0300,8.950245,9.511088,240.52411,0.0
20240219T0400,8.980246,8.854829,243.43495,0.0
20240219T0500,8.900246,8.049845,243.43495,0.0
20240219T0600,8.890245,6.9247384,242.10274,0.0
20240219T0700,8.870245,7.0911775,246.0375,2.0
20240219T0800,9.190246,7.69592,259.2157,34.0
20240219T0900,9.670245,7.5685663,272.72632,100.0
20240219T1000,10.670245,7.8954163,294.22775,196.0
20240219T1100,11.040245,7.628263,289.29004,236.0
20240219T1200,11.440246,9.885262,280.4915,310.0
20240219T1300,11.530245,11.525623,271.78992,236.0
20240219T1400,11.860246,11.609651,262.875,207.0
20240219T1500,11.840245,11.525623,255.52971,169.0
20240219T1600,11.260245,8.654986,253.07248,83.0
20240219T1700,10.3102455,6.1305785,229.76364,21.0
20240219T1800,10.120245,5.6233797,219.80557,0.0
20240219T1900,9.940246,5.991594,237.26477,0.0
20240219T2000,9.610246,6.9527545,248.7495,0.0
20240219T2100,9.280245,7.342588,258.69006,0.0
20240219T2200,9.120245,7.342588,258.69006,0.0
20240219T2300,8.960245,7.9932976,262.23483,0.0
20240220T0000,8.690246,7.9526596,264.80557,0.0
20240220T0100,8.190246,6.9899354,258.11133,0.0
20240220T0200,7.940245,6.849467,266.9872,0.0
20240220T0300,7.670245,6.519877,276.34018,0.0
20240220T0400,7.2002454,6.151683,290.55603,0.0
20240220T0500,6.8002453,6.638072,310.60132,0.0
20240220T0600,6.540245,4.8433046,311.98724,0.0
20240220T0700,6.420245,2.6208394,285.9454,5.0
20240220T0800,7.230245,3.319036,282.5288,71.0
20240220T0900,8.400246,2.6208394,285.9454,218.0
20240220T1000,9.680245,1.1384199,288.43497,293.0
20240220T1100,10.480246,2.2768397,288.43497,413.0
20240220T1200,10.870245,5.1544156,282.09476,455.0
20240220T1300,11.070246,7.172949,287.52557,374.0
20240220T1400,11.230246,6.439876,296.56506,317.0
20240220T1500,11.260245,4.5536795,288.43497,226.0
20240220T1600,10.720245,1.2979984,213.69006,104.0
20240220T1700,9.330245,4.73506,171.25385,30.0
20240220T1800,8.050245,4.6800003,202.61987,0.0
20240220T1900,7.210245,5.692099,214.69516,0.0
20240220T2000,6.110245,4.379589,189.46233,0.0
20240220T2100,5.230245,4.32,180.0,0.0
20240220T2200,3.6502452,7.0911775,203.9625,0.0
20240220T2300,3.4602456,5.1544156,192.09476,0.0
20240221T0000,3.1802454,3.9763298,185.19443,0.0
20240221T0100,3.8202453,4.802999,167.00539,0.0
20240221T0200,4.0602455,5.6920996,161.56505,0.0
20240221T0300,3.8302455,6.489992,160.55997,0.0
20240221T0400,3.1702452,5.3517847,160.34618,0.0
20240221T0500,2.5702453,5.154415,155.22485,0.0
20240221T0600,2.0802455,4.829907,153.43495,0.0
20240221T0700,2.6002455,5.95906,154.98311,7.0
20240221T0800,3.9902453,7.754637,158.1986,79.0
20240221T0900,6.0602455,6.830519,161.56505,161.0
20240221T1000,8.350245,7.5942073,174.55966,246.0
20240221T1100,10.160245,10.446206,181.97493,307.0
20240221T1200,11.420245,10.829959,195.42216,299.0
20240221T1300,11.850245,9.793058,197.10272,276.0
20240221T1400,12.140245,9.346143,195.64224,199.0
20240221T1500,12.220245,6.849467,176.98721,148.0
20240221T1600,11.610246,6.725354,164.47589,70.0
20240221T1700,10.900246,7.172949,162.47443,13.0
20240221T1800,10.800245,7.69592,169.2157,0.0
20240221T1900,10.850245,8.350138,172.56859,0.0
20240221T2000,11.200245,10.308831,192.09476,0.0
20240221T2100,11.430245,13.18308,214.99202,0.0
20240221T2200,11.420245,16.87398,236.30994,0.0
20240221T2300,10.990245,18.668005,230.47737,0.0
20240222T0000,10.790245,19.35314,226.50743,0.0
20240222T0100,10.680245,20.696087,220.06079,0.0
20240222T0200,10.300245,22.180206,215.75389,0.0
20240222T0300,10.070246,22.473343,215.21759,0.0
20240222T0400,10.010245,21.434364,209.14807,0.0
20240222T0500,10.070246,22.38378,207.80147,0.0
20240222T0600,10.180245,22.702845,207.3777,0.0
20240222T0700,10.260245,22.539564,206.56505,1.0
20240222T0800,10.520246,22.065973,208.23744,10.0
20240222T0900,10.850245,22.553936,208.61046,23.0
20240222T1000,10.970245,22.565422,213.94359,48.0
20240222T1100,11.210245,23.34455,206.56505,59.0
20240222T1200,11.880245,22.406927,203.68208,57.0
20240222T1300,11.980246,24.490585,204.30455,171.0
20240222T1400,12.240245,24.795612,205.821,94.0
20240222T1500,12.150246,22.226902,204.90477,34.0
20240222T1600,11.950245,17.377226,193.17256,22.0
20240222T1700,12.180245,14.04,180.0,5.0
20240222T1800,12.930245,14.759999,180.0,0.0
20240222T1900,12.650246,17.902534,195.15407,0.0
20240222T2000,10.280245,26.518099,228.30186,0.0
20240222T2100,8.8102455,28.820242,249.52771,0.0
20240222T2200,8.580245,23.686249,245.77226,0.0
20240222T2300,7.4702454,21.611996,240.01837,0.0
20240223T0000,6.650245,18.079027,234.72757,0.0
20240223T0100,6.0802455,18.278645,237.875,0.0
20240223T0200,5.8202453,15.876775,237.0306,0.0
20240223T0300,5.5102453,14.20062,239.53445,0.0
20240223T0400,5.270245,11.681987,236.30994,0.0
20240223T0500,4.7602453,10.233123,230.7106,0.0
20240223T0600,4.0802455,9.422101,226.54816,0.0
20240223T0700,3.6102452,7.729527,207.75854,12.0
20240223T0800,5.210245,8.473393,192.26477,124.0
20240223T0900,6.710245,11.113451,204.90477,276.0
20240223T1000,7.8302455,17.373497,235.98065,406.0
20240223T1100,9.030245,15.9134655,232.35239,442.0
20240223T1200,9.540245,13.237038,225.0,445.0
20240223T1300,9.830245,11.808878,217.5686,431.0
20240223T1400,10.040245,10.383987,213.69006,330.0
20240223T1500,9.780245,10.1887,212.00539,288.0
20240223T1600,9.370245,8.404285,223.2643,184.0
20240223T1700,7.480245,7.491114,215.21759,46.0
20240223T1800,6.1602454,6.130579,176.63354,0.0
20240223T1900,6.0302453,5.495161,148.3925,0.0
20240223T2000,5.790245,5.3999996,143.1301,0.0
20240223T2100,5.480245,5.634891,153.43495,0.0
20240223T2200,4.650245,10.182337,188.1301,0.0
20240223T2300,4.2902455,9.3669195,182.20259,0.0
20240224T0000,4.0502453,8.311245,175.03026,0.0
20240224T0100,4.2302456,7.5170207,163.30075,0.0
20240224T0200,3.9902453,8.089993,159.14554,0.0
20240224T0300,3.9002452,8.427383,160.01689,0.0
20240224T0400,4.2902455,8.825508,168.2317,0.0
20240224T0500,4.5602455,9.0,180.0,0.0
20240224T0600,4.4702454,9.255571,193.49573,0.0
20240224T0700,3.9502454,8.891344,201.37062,9.0
20240224T0800,5.5102453,8.557102,194.62088,107.0
20240224T0900,6.5902452,10.009036,217.69424,259.0
20240224T1000,7.500245,15.077082,236.68938,339.0
20240224T1100,8.180245,13.779114,236.72511,375.0
20240224T1200,8.390245,14.773164,223.02507,345.0
20240224T1300,8.680245,14.021525,228.12213,385.0
20240224T1400,9.000245,12.181624,235.8403,347.0
20240224T1500,8.500245,11.709688,225.0,192.0
20240224T1600,7.770245,7.289444,200.22485,84.0
20240224T1700,6.5902452,7.5942073,185.44034,25.0
20240224T1800,4.940245,6.9527545,158.7495,0.0
20240224T1900,3.4602456,6.6087217,150.64224,0.0
20240224T2000,2.6102452,5.634891,153.43495,0.0
20240224T2100,2.0502453,5.8048253,150.25511,0.0
20240224T2200,1.7202454,7.24486,153.43495,0.0
20240224T2300,1.5902454,8.4963045,143.61565,0.0
20240225T0000,1.3102454,8.587338,146.97614,0.0
20240225T0100,1.1002455,7.9932966,144.16235,0.0
20240225T0200,1.3202454,7.7879906,146.30994,0.0
20240225T0300,1.5802454,7.5942082,148.57043,0.0
20240225T0400,1.6702454,6.9247384,152.10272,0.0
20240225T0500,1.7402455,6.6087217,150.64224,0.0
20240225T0600,1.8502454,6.489992,146.30994,0.0
20240225T0700,2.1502454,6.3690495,137.2906,15.0
20240225T0800,3.8102455,7.145796,139.08562,122.0
20240225T0900,6.3502455,6.4096174,141.84277,263.0
20240225T1000,8.670245,7.0911775,156.0375,416.0
20240225T1100,10.0602455,10.538843,172.14668,510.0
20240225T1200,11.230246,12.682018,173.4802,536.0
20240225T1300,11.680245,12.144331,168.02386,518.0
20240225T1400,11.960245,10.703569,160.34618,419.0
20240225T1500,11.950245,10.009036,142.30576,281.0
20240225T1600,10.850245,8.534353,117.64597,168.0
20240225T1700,8.920245,7.968939,108.434944,39.0
20240225T1800,7.8002453,7.5170207,106.69924,0.0
20240225T1900,7.150245,7.754637,111.80141,0.0
20240225T2000,7.3402452,6.989936,124.508514,0.0
20240225T2100,7.4702454,5.904439,142.4314,0.0
20240225T2200,7.190245,4.896529,162.89728,0.0
20240225T2300,7.190245,5.8048253,172.87498,0.0
20240226T0000,7.0602455,5.815978,158.1986,0.0
20240226T0100,6.900245,5.815978,158.1986,0.0
20240226T0200,6.5502453,4.6938257,147.52881,0.0
20240226T0300,6.360245,4.5536795,161.56505,0.0
20240226T0400,6.3702455,5.4119864,176.18593,0.0
20240226T0500,6.460245,5.315336,151.69923,0.0
20240226T0600,6.6602454,5.692099,145.30484,0.0
20240226T0700,6.630245,5.3517847,137.72632,10.0
20240226T0800,7.3902454,5.3999996,126.869896,78.0
20240226T0900,8.450246,4.6800003,112.61986,189.0
20240226T1000,9.540245,3.0547013,135.0,276.0
20240226T1100,10.600245,3.319036,130.60129,352.0
20240226T1200,11.410245,3.219938,116.56505,350.0
20240226T1300,12.510245,4.510787,118.61046,301.0
20240226T1400,12.960245,4.896529,72.89727,265.0
20240226T1500,13.030245,5.692099,55.304832,180.0
20240226T1600,12.200245,3.8268526,41.18593,106.0
20240226T1700,10.420245,6.0347,17.35402,30.0
20240226T1800,8.700245,7.5170207,16.69925,0.0
20240226T1900,7.6802454,7.0911775,23.962494,0.0
20240226T2000,6.9902453,7.42159,39.09384,0.0
20240226T2100,6.650245,7.127636,44.999985,0.0
20240226T2200,5.7602453,5.8603754,42.510437,0.0
20240226T2300,5.6002455,7.7879906,33.690063,0.0
20240227T0000,5.3102455,6.638072,49.398697,0.0
20240227T0100,4.940245,6.8777895,47.121094,0.0
20240227T0200,4.6402454,7.42159,50.906143,0.0
20240227T0300,4.920245,8.0899935,32.275635,0.0
20240227T0400,5.3702455,6.9153743,38.659805,0.0
20240227T0500,6.020245,7.10031,30.465546,0.0
20240227T0600,6.650245,8.4042845,9.865799,0.0
20240227T0700,6.7402453,7.5942073,354.5597,8.0
20240227T0800,7.2602453,8.64,360.0,54.0
20240227T0900,7.900245,10.538843,7.853302,157.0
20240227T1000,8.730246,13.276144,12.528809,356.0
20240227T1100,9.580245,15.03835,11.040939,416.0
