Timestamp,Temperature_Residual,Wind_Speed_Residual,Radiation_Residual
2024-07-17 04:00:00,10.16048166392994,-0.9636343732895456,-0.3404488232074439
2024-07-17 05:00:00,11.553858784893269,-0.7038806787082652,40.569239189928844
2024-07-17 06:00:00,12.560098522167486,-0.7919430760810071,135.2118226600985
2024-07-17 07:00:00,13.824192665571976,-1.0716639299397919,214.1160372194855
2024-07-17 08:00:00,14.679474548440066,-1.1357635467980296,254.00985221674875
2024-07-17 09:00:00,15.789436234263817,-1.4044280240831966,274.96113847837984
2024-07-17 10:00:00,16.91111111111111,-1.700848385331144,295.9069512862617
2024-07-17 11:00:00,17.428407224958946,-1.1081061850027367,315.1269841269841
2024-07-17 12:00:00,16.647345374931586,1.8025670498084292,326.9529282977559
2024-07-17 13:00:00,15.868363437328956,1.6203667214012043,313.9425287356322
2024-07-17 14:00:00,15.877011494252876,1.3438806787082647,326.0727969348659
2024-07-17 15:00:00,15.67591680350301,1.000372194854954,320.86918445539135
2024-07-17 16:00:00,15.926600985221672,0.3091351943076077,281.0032840722496
2024-07-17 17:00:00,15.793705528188287,0.5774603174603175,204.6743295019157
2024-07-17 18:00:00,14.718336070060207,0.3753585112205804,99.52380952380952
2024-07-17 19:00:00,12.84247400109469,0.9645703338806788,12.160919540229886
2024-07-17 20:00:00,11.781554460864806,0.4787684729064039,0.0
2024-07-17 21:00:00,11.205473453749317,-0.061116584564860243,0.0
2024-07-17 22:00:00,10.845320197044336,-0.4028954570333878,0.0
2024-07-17 23:00:00,10.652162014230978,-0.6147509578544059,0.0
2024-07-18 00:00:00,10.343021346469623,-0.5449261083743842,0.0
2024-07-18 01:00:00,10.300218938149971,-1.630224411603722,0.0
2024-07-18 02:00:00,10.721072796934866,-1.6462287903667212,0.0
2024-07-18 03:00:00,10.727476737821565,-1.576102900930487,0.0
2024-07-18 04:00:00,10.46048166392994,-1.3036343732895457,-0.3404488232074439
2024-07-18 05:00:00,10.65385878489327,-1.6338806787082651,36.569239189928844
2024-07-18 06:00:00,12.360098522167487,-2.131943076081007,123.21182266009852
2024-07-18 07:00:00,13.724192665571978,-1.8216639299397919,201.1160372194855
2024-07-18 08:00:00,14.379474548440065,-0.6357635467980296,245.00985221674875
2024-07-18 09:00:00,14.48943623426382,0.1555719759168035,267.96113847837984
2024-07-18 10:00:00,14.611111111111114,0.6591516146688559,286.9069512862617
2024-07-18 11:00:00,14.72840722495895,1.001893814997263,308.1269841269841
2024-07-18 12:00:00,14.947345374931583,1.2125670498084293,324.9529282977559
2024-07-18 13:00:00,14.668363437328953,1.0203667214012047,314.9425287356322
2024-07-18 14:00:00,14.577011494252872,1.0938806787082647,339.0727969348659
2024-07-18 15:00:00,14.475916803503015,1.250372194854954,325.86918445539135
2024-07-18 16:00:00,14.226600985221676,0.879135194307608,278.0032840722496
2024-07-18 17:00:00,14.093705528188284,0.15746031746031708,202.6743295019157
2024-07-18 18:00:00,13.61833607006021,-0.5146414887794197,97.52380952380952
2024-07-18 19:00:00,12.34247400109469,-0.065429666119321,11.160919540229886
2024-07-18 20:00:00,11.081554460864806,0.3987684729064038,0.0
2024-07-18 21:00:00,10.305473453749315,0.0388834154351394,0.0
2024-07-18 22:00:00,9.745320197044334,-0.1628954570333878,0.0
2024-07-18 23:00:00,9.352162014230977,-0.20475095785440622,0.0
2024-07-19 00:00:00,9.343021346469623,-0.594926108374384,0.0
2024-07-19 01:00:00,9.100218938149972,-1.500224411603722,0.0
2024-07-19 02:00:00,9.021072796934867,-1.0762287903667214,0.0
2024-07-19 03:00:00,9.427476737821564,-0.796102900930487,0.0
2024-07-19 04:00:00,9.060481663929941,-1.1536343732895458,-0.3404488232074439
2024-07-19 05:00:00,10.15385878489327,-0.8738806787082651,33.569239189928844
2024-07-19 06:00:00,11.960098522167488,-0.9119430760810072,120.21182266009852
2024-07-19 07:00:00,13.824192665571976,-1.0716639299397919,212.1160372194855
2024-07-19 08:00:00,14.779474548440067,-1.3057635467980298,254.00985221674875
2024-07-19 09:00:00,15.48943623426382,-1.1044280240831967,274.96113847837984
